Timestamp: 1738519253.928944038, Angle: -1.59 rad, Distance: 5.15 m
Timestamp: 1738519253.928944038, Angle: -1.59 rad, Distance: 5.17 m
Timestamp: 1738519253.928944038, Angle: -1.58 rad, Distance: 5.21 m
Timestamp: 1738519253.928944038, Angle: -1.57 rad, Distance: 5.27 m
Timestamp: 1738519253.928944038, Angle: -1.57 rad, Distance: 5.30 m
Timestamp: 1738519253.928944038, Angle: -1.56 rad, Distance: 5.77 m
Timestamp: 1738519253.928944038, Angle: -1.56 rad, Distance: 5.77 m
Timestamp: 1738519253.928944038, Angle: -1.55 rad, Distance: 5.77 m
Timestamp: 1738519253.928944038, Angle: -1.54 rad, Distance: 5.76 m
Timestamp: 1738519253.928944038, Angle: -1.54 rad, Distance: 5.72 m
Timestamp: 1738519253.928944038, Angle: -1.53 rad, Distance: 3.10 m
Timestamp: 1738519253.928944038, Angle: -1.53 rad, Distance: 3.10 m
Timestamp: 1738519253.928944038, Angle: -1.52 rad, Distance: 3.10 m
Timestamp: 1738519253.928944038, Angle: -1.52 rad, Distance: 3.10 m
Timestamp: 1738519253.928944038, Angle: -1.51 rad, Distance: 3.11 m
Timestamp: 1738519253.928944038, Angle: -1.50 rad, Distance: 5.23 m
Timestamp: 1738519253.928944038, Angle: -1.50 rad, Distance: 5.23 m
Timestamp: 1738519253.928944038, Angle: -1.49 rad, Distance: 5.23 m
Timestamp: 1738519253.928944038, Angle: -1.49 rad, Distance: 5.23 m
Timestamp: 1738519253.928944038, Angle: -1.48 rad, Distance: 5.27 m
Timestamp: 1738519253.928944038, Angle: -1.47 rad, Distance: 6.50 m
Timestamp: 1738519253.928944038, Angle: -1.47 rad, Distance: 6.50 m
Timestamp: 1738519253.928944038, Angle: -1.46 rad, Distance: 6.50 m
Timestamp: 1738519253.928944038, Angle: -1.46 rad, Distance: 6.51 m
Timestamp: 1738519253.928944038, Angle: -1.45 rad, Distance: 6.54 m
Timestamp: 1738519253.928944038, Angle: -1.45 rad, Distance: 6.55 m
Timestamp: 1738519253.928944038, Angle: -1.44 rad, Distance: 6.56 m
Timestamp: 1738519253.928944038, Angle: -1.43 rad, Distance: 6.55 m
Timestamp: 1738519253.928944038, Angle: -1.43 rad, Distance: 6.53 m
Timestamp: 1738519253.928944038, Angle: -1.42 rad, Distance: 6.71 m
Timestamp: 1738519253.928944038, Angle: -1.42 rad, Distance: 7.35 m
Timestamp: 1738519253.928944038, Angle: -1.41 rad, Distance: 7.35 m
Timestamp: 1738519253.928944038, Angle: -1.41 rad, Distance: 7.34 m
Timestamp: 1738519253.928944038, Angle: -1.40 rad, Distance: 7.33 m
Timestamp: 1738519253.928944038, Angle: -1.39 rad, Distance: 7.32 m
Timestamp: 1738519253.928944038, Angle: -1.39 rad, Distance: 7.30 m
Timestamp: 1738519253.928944038, Angle: -1.38 rad, Distance: 7.30 m
Timestamp: 1738519253.928944038, Angle: -1.38 rad, Distance: 7.29 m
Timestamp: 1738519253.928944038, Angle: -1.37 rad, Distance: 7.34 m
Timestamp: 1738519253.928944038, Angle: -1.36 rad, Distance: 8.13 m
Timestamp: 1738519253.928944038, Angle: -1.36 rad, Distance: 8.13 m
Timestamp: 1738519253.928944038, Angle: -1.35 rad, Distance: 8.13 m
Timestamp: 1738519253.928944038, Angle: -1.35 rad, Distance: 8.18 m
Timestamp: 1738519253.928944038, Angle: -1.34 rad, Distance: inf m
Timestamp: 1738519253.928944038, Angle: -1.34 rad, Distance: 5.88 m
Timestamp: 1738519253.928944038, Angle: -1.33 rad, Distance: 5.88 m
Timestamp: 1738519253.928944038, Angle: -1.32 rad, Distance: 5.88 m
Timestamp: 1738519253.928944038, Angle: -1.32 rad, Distance: 5.84 m
Timestamp: 1738519253.928944038, Angle: -1.31 rad, Distance: 5.81 m
